year,month,hour,period,district_cn,district_en,zone,headcount,month_total_arrivals,daily_bus_departures,departures_share_pct,supply_demand_ratio
2026,7,9,09:00,中區,Baixa de Macau,Macau Peninsula,5440,3542218.0,155940.0,66.58,1.577
2026,7,9,09:00,氹仔中心區,Baixa da Taipa,Taipa & Cotai,4427,3542218.0,66570.0,28.42,0.507
2026,7,9,09:00,台山區,Tamagnini Barbosa,Macau Peninsula,2334,3542218.0,155940.0,66.58,1.577
2026,7,9,09:00,黑沙環新填海區,Novos Aterros da Areia Preta,Macau Peninsula,1605,3542218.0,155940.0,66.58,1.577
2026,7,9,09:00,望廈及水塘區,Móng Há & Reservatório,Macau Peninsula,1023,3542218.0,155940.0,66.58,1.577
2026,7,9,09:00,外港及南灣湖新填海區,Novos Aterros do Porto Exterior & Aterros da Baía da Praia Grande,Macau Peninsula,9764,3542218.0,155940.0,66.58,1.577
2026,7,9,09:00,路氹填海區,COTAI Reclamation Area,Taipa & Cotai,60698,3542218.0,66570.0,28.42,0.507
2026,7,9,09:00,黑沙環及祐漢區,Areia Preta & Iao Hon,Macau Peninsula,3539,3542218.0,155940.0,66.58,1.577
2026,7,9,09:00,下環區,Barra/Manduco,Macau Peninsula,2623,3542218.0,155940.0,66.58,1.577
2026,7,9,09:00,荷蘭園區,Conselheiro Ferreira de Almeida,Macau Peninsula,922,3542218.0,155940.0,66.58,1.577
2026,7,9,09:00,林茂塘區,Doca do Lamau,Macau Peninsula,568,3542218.0,155940.0,66.58,1.577
2026,7,9,09:00,沙梨頭及大三巴區,Patane & São Paulo,Macau Peninsula,2858,3542218.0,155940.0,66.58,1.577
2026,7,9,09:00,新口岸區,Zona de Aterros do Porto Exterior,Macau Peninsula,14351,3542218.0,155940.0,66.58,1.577
2026,7,9,09:00,高士德及雅廉訪區,Horta e Costa & Ouvidor Arriaga,Macau Peninsula,721,3542218.0,155940.0,66.58,1.577
2026,7,9,09:00,筷子基區,Fai Chi Kei,Macau Peninsula,597,3542218.0,155940.0,66.58,1.577
2026,7,9,09:00,氹仔舊城及馬場區,Cidade & Hipódromo da Taipa,Taipa & Cotai,4214,3542218.0,66570.0,28.42,0.507
2026,7,9,09:00,路環區,Coloane,Coloane,1912,3542218.0,11693.0,4.99,2.988
2026,7,9,09:00,北安及大潭山區,Pac On & Taipa Grande,Taipa & Cotai,3291,3542218.0,66570.0,28.42,0.507
2026,7,9,09:00,青洲區,Ilha Verde,Macau Peninsula,446,3542218.0,155940.0,66.58,1.577
2026,7,9,09:00,南西灣及主教山區,Praia Grande & Penha,Macau Peninsula,1256,3542218.0,155940.0,66.58,1.577
2026,7,9,09:00,海洋及小潭山區,Jardins do Oceano & Taipa Pequena,Taipa & Cotai,470,3542218.0,66570.0,28.42,0.507
2026,7,9,09:00,東望洋區(松山區),Ferreira do Amaral (Guia),Macau Peninsula,489,3542218.0,155940.0,66.58,1.577
2026,7,9,09:00,大學及北安灣區,Universidade & Baía de Pac On,Taipa & Cotai,304,3542218.0,66570.0,28.42,0.507
2026,7,10,10:00,新橋區,Barca,Macau Peninsula,1315,3542218.0,155940.0,66.58,1.577
2026,7,10,10:00,中區,Baixa de Macau,Macau Peninsula,6156,3542218.0,155940.0,66.58,1.577
2026,7,10,10:00,氹仔中心區,Baixa da Taipa,Taipa & Cotai,4433,3542218.0,66570.0,28.42,0.507
2026,7,10,10:00,台山區,Tamagnini Barbosa,Macau Peninsula,3136,3542218.0,155940.0,66.58,1.577
2026,7,10,10:00,黑沙環新填海區,Novos Aterros da Areia Preta,Macau Peninsula,1960,3542218.0,155940.0,66.58,1.577
2026,7,10,10:00,望廈及水塘區,Móng Há & Reservatório,Macau Peninsula,1395,3542218.0,155940.0,66.58,1.577
2026,7,10,10:00,外港及南灣湖新填海區,Novos Aterros do Porto Exterior & Aterros da Baía da Praia Grande,Macau Peninsula,10362,3542218.0,155940.0,66.58,1.577
2026,7,10,10:00,路氹填海區,COTAI Reclamation Area,Taipa & Cotai,61947,3542218.0,66570.0,28.42,0.507
2026,7,10,10:00,黑沙環及祐漢區,Areia Preta & Iao Hon,Macau Peninsula,6586,3542218.0,155940.0,66.58,1.577
2026,7,10,10:00,下環區,Barra/Manduco,Macau Peninsula,2619,3542218.0,155940.0,66.58,1.577
2026,7,10,10:00,荷蘭園區,Conselheiro Ferreira de Almeida,Macau Peninsula,1159,3542218.0,155940.0,66.58,1.577
2026,7,10,10:00,林茂塘區,Doca do Lamau,Macau Peninsula,606,3542218.0,155940.0,66.58,1.577
2026,7,10,10:00,沙梨頭及大三巴區,Patane & São Paulo,Macau Peninsula,3329,3542218.0,155940.0,66.58,1.577
2026,7,10,10:00,新口岸區,Zona de Aterros do Porto Exterior,Macau Peninsula,14371,3542218.0,155940.0,66.58,1.577
2026,7,10,10:00,高士德及雅廉訪區,Horta e Costa & Ouvidor Arriaga,Macau Peninsula,749,3542218.0,155940.0,66.58,1.577
2026,7,10,10:00,筷子基區,Fai Chi Kei,Macau Peninsula,600,3542218.0,155940.0,66.58,1.577
2026,7,10,10:00,氹仔舊城及馬場區,Cidade & Hipódromo da Taipa,Taipa & Cotai,4458,3542218.0,66570.0,28.42,0.507
2026,7,10,10:00,路環區,Coloane,Coloane,2098,3542218.0,11693.0,4.99,2.988
2026,7,10,10:00,北安及大潭山區,Pac On & Taipa Grande,Taipa & Cotai,4402,3542218.0,66570.0,28.42,0.507
2026,7,10,10:00,青洲區,Ilha Verde,Macau Peninsula,483,3542218.0,155940.0,66.58,1.577
2026,7,10,10:00,南西灣及主教山區,Praia Grande & Penha,Macau Peninsula,1249,3542218.0,155940.0,66.58,1.577
2026,7,10,10:00,海洋及小潭山區,Jardins do Oceano & Taipa Pequena,Taipa & Cotai,521,3542218.0,66570.0,28.42,0.507
2026,7,10,10:00,東望洋區(松山區),Ferreira do Amaral (Guia),Macau Peninsula,534,3542218.0,155940.0,66.58,1.577
2026,7,10,10:00,大學及北安灣區,Universidade & Baía de Pac On,Taipa & Cotai,399,3542218.0,66570.0,28.42,0.507
2026,7,11,11:00,新橋區,Barca,Macau Peninsula,1547,3542218.0,155940.0,66.58,1.577
2026,7,11,11:00,中區,Baixa de Macau,Macau Peninsula,7765,3542218.0,155940.0,66.58,1.577
2026,7,11,11:00,氹仔中心區,Baixa da Taipa,Taipa & Cotai,4278,3542218.0,66570.0,28.42,0.507
2026,7,11,11:00,台山區,Tamagnini Barbosa,Macau Peninsula,4104,3542218.0,155940.0,66.58,1.577
2026,7,11,11:00,黑沙環新填海區,Novos Aterros da Areia Preta,Macau Peninsula,2526,3542218.0,155940.0,66.58,1.577
2026,7,11,11:00,望廈及水塘區,Móng Há & Reservatório,Macau Peninsula,1807,3542218.0,155940.0,66.58,1.577
2026,7,11,11:00,外港及南灣湖新填海區,Novos Aterros do Porto Exterior & Aterros da Baía da Praia Grande,Macau Peninsula,11548,3542218.0,155940.0,66.58,1.577
2026,7,11,11:00,路氹填海區,COTAI Reclamation Area,Taipa & Cotai,64972,3542218.0,66570.0,28.42,0.507
2026,7,11,11:00,黑沙環及祐漢區,Areia Preta & Iao Hon,Macau Peninsula,9603,3542218.0,155940.0,66.58,1.577
2026,7,11,11:00,下環區,Barra/Manduco,Macau Peninsula,2686,3542218.0,155940.0,66.58,1.577
2026,7,11,11:00,荷蘭園區,Conselheiro Ferreira de Almeida,Macau Peninsula,1470,3542218.0,155940.0,66.58,1.577
2026,7,11,11:00,林茂塘區,Doca do Lamau,Macau Peninsula,670,3542218.0,155940.0,66.58,1.577
2026,7,11,11:00,沙梨頭及大三巴區,Patane & São Paulo,Macau Peninsula,4210,3542218.0,155940.0,66.58,1.577
2026,7,11,11:00,新口岸區,Zona de Aterros do Porto Exterior,Macau Peninsula,14318,3542218.0,155940.0,66.58,1.577
2026,7,11,11:00,高士德及雅廉訪區,Horta e Costa & Ouvidor Arriaga,Macau Peninsula,784,3542218.0,155940.0,66.58,1.577
2026,7,11,11:00,筷子基區,Fai Chi Kei,Macau Peninsula,646,3542218.0,155940.0,66.58,1.577
2026,7,11,11:00,氹仔舊城及馬場區,Cidade & Hipódromo da Taipa,Taipa & Cotai,4876,3542218.0,66570.0,28.42,0.507
2026,7,11,11:00,路環區,Coloane,Coloane,2334,3542218.0,11693.0,4.99,2.988
2026,7,11,11:00,北安及大潭山區,Pac On & Taipa Grande,Taipa & Cotai,6081,3542218.0,66570.0,28.42,0.507
2026,7,11,11:00,青洲區,Ilha Verde,Macau Peninsula,509,3542218.0,155940.0,66.58,1.577
2026,7,11,11:00,南西灣及主教山區,Praia Grande & Penha,Macau Peninsula,1187,3542218.0,155940.0,66.58,1.577
2026,7,11,11:00,海洋及小潭山區,Jardins do Oceano & Taipa Pequena,Taipa & Cotai,650,3542218.0,66570.0,28.42,0.507
2026,7,11,11:00,東望洋區(松山區),Ferreira do Amaral (Guia),Macau Peninsula,603,3542218.0,155940.0,66.58,1.577
2026,7,11,11:00,大學及北安灣區,Universidade & Baía de Pac On,Taipa & Cotai,494,3542218.0,66570.0,28.42,0.507
2026,7,12,12:00,新橋區,Barca,Macau Peninsula,1999,3542218.0,155940.0,66.58,1.577
2026,7,12,12:00,中區,Baixa de Macau,Macau Peninsula,10753,3542218.0,155940.0,66.58,1.577
2026,7,12,12:00,氹仔中心區,Baixa da Taipa,Taipa & Cotai,4241,3542218.0,66570.0,28.42,0.507
2026,7,12,12:00,台山區,Tamagnini Barbosa,Macau Peninsula,4511,3542218.0,155940.0,66.58,1.577
2026,7,12,12:00,黑沙環新填海區,Novos Aterros da Areia Preta,Macau Peninsula,2551,3542218.0,155940.0,66.58,1.577
2026,7,12,12:00,望廈及水塘區,Móng Há & Reservatório,Macau Peninsula,1925,3542218.0,155940.0,66.58,1.577
2026,7,12,12:00,外港及南灣湖新填海區,Novos Aterros do Porto Exterior & Aterros da Baía da Praia Grande,Macau Peninsula,13695,3542218.0,155940.0,66.58,1.577
2026,7,12,12:00,路氹填海區,COTAI Reclamation Area,Taipa & Cotai,69515,3542218.0,66570.0,28.42,0.507
2026,7,12,12:00,黑沙環及祐漢區,Areia Preta & Iao Hon,Macau Peninsula,9296,3542218.0,155940.0,66.58,1.577
2026,7,12,12:00,下環區,Barra/Manduco,Macau Peninsula,2874,3542218.0,155940.0,66.58,1.577
2026,7,12,12:00,荷蘭園區,Conselheiro Ferreira de Almeida,Macau Peninsula,1767,3542218.0,155940.0,66.58,1.577
2026,7,12,12:00,林茂塘區,Doca do Lamau,Macau Peninsula,757,3542218.0,155940.0,66.58,1.577
2026,7,12,12:00,沙梨頭及大三巴區,Patane & São Paulo,Macau Peninsula,5816,3542218.0,155940.0,66.58,1.577
2026,7,12,12:00,新口岸區,Zona de Aterros do Porto Exterior,Macau Peninsula,13959,3542218.0,155940.0,66.58,1.577
2026,7,12,12:00,高士德及雅廉訪區,Horta e Costa & Ouvidor Arriaga,Macau Peninsula,880,3542218.0,155940.0,66.58,1.577
2026,7,12,12:00,筷子基區,Fai Chi Kei,Macau Peninsula,733,3542218.0,155940.0,66.58,1.577
2026,7,12,12:00,氹仔舊城及馬場區,Cidade & Hipódromo da Taipa,Taipa & Cotai,5755,3542218.0,66570.0,28.42,0.507
2026,7,12,12:00,路環區,Coloane,Coloane,2669,3542218.0,11693.0,4.99,2.988
2026,7,12,12:00,北安及大潭山區,Pac On & Taipa Grande,Taipa & Cotai,7504,3542218.0,66570.0,28.42,0.507
2026,7,12,12:00,青洲區,Ilha Verde,Macau Peninsula,546,3542218.0,155940.0,66.58,1.577
2026,7,12,12:00,南西灣及主教山區,Praia Grande & Penha,Macau Peninsula,1165,3542218.0,155940.0,66.58,1.577
2026,7,12,12:00,海洋及小潭山區,Jardins do Oceano & Taipa Pequena,Taipa & Cotai,830,3542218.0,66570.0,28.42,0.507
2026,7,12,12:00,東望洋區(松山區),Ferreira do Amaral (Guia),Macau Peninsula,631,3542218.0,155940.0,66.58,1.577
2026,7,12,12:00,大學及北安灣區,Universidade & Baía de Pac On,Taipa & Cotai,515,3542218.0,66570.0,28.42,0.507
2026,7,13,13:00,新橋區,Barca,Macau Peninsula,2001,3542218.0,155940.0,66.58,1.577
2026,7,13,13:00,中區,Baixa de Macau,Macau Peninsula,13994,3542218.0,155940.0,66.58,1.577
2026,7,13,13:00,氹仔中心區,Baixa da Taipa,Taipa & Cotai,4512,3542218.0,66570.0,28.42,0.507
2026,7,13,13:00,台山區,Tamagnini Barbosa,Macau Peninsula,4285,3542218.0,155940.0,66.58,1.577
2026,7,13,13:00,黑沙環新填海區,Novos Aterros da Areia Preta,Macau Peninsula,2482,3542218.0,155940.0,66.58,1.577
2026,7,13,13:00,望廈及水塘區,Móng Há & Reservatório,Macau Peninsula,2047,3542218.0,155940.0,66.58,1.577
2026,7,13,13:00,外港及南灣湖新填海區,Novos Aterros do Porto Exterior & Aterros da Baía da Praia Grande,Macau Peninsula,16546,3542218.0,155940.0,66.58,1.577
2026,7,13,13:00,路氹填海區,COTAI Reclamation Area,Taipa & Cotai,73358,3542218.0,66570.0,28.42,0.507
2026,7,13,13:00,黑沙環及祐漢區,Areia Preta & Iao Hon,Macau Peninsula,8283,3542218.0,155940.0,66.58,1.577
2026,7,13,13:00,下環區,Barra/Manduco,Macau Peninsula,3302,3542218.0,155940.0,66.58,1.577
2026,7,13,13:00,荷蘭園區,Conselheiro Ferreira de Almeida,Macau Peninsula,1495,3542218.0,155940.0,66.58,1.577
2026,7,13,13:00,林茂塘區,Doca do Lamau,Macau Peninsula,835,3542218.0,155940.0,66.58,1.577
2026,7,13,13:00,沙梨頭及大三巴區,Patane & São Paulo,Macau Peninsula,5975,3542218.0,155940.0,66.58,1.577
2026,7,13,13:00,新口岸區,Zona de Aterros do Porto Exterior,Macau Peninsula,14092,3542218.0,155940.0,66.58,1.577
2026,7,13,13:00,高士德及雅廉訪區,Horta e Costa & Ouvidor Arriaga,Macau Peninsula,943,3542218.0,155940.0,66.58,1.577
2026,7,13,13:00,筷子基區,Fai Chi Kei,Macau Peninsula,829,3542218.0,155940.0,66.58,1.577
2026,7,13,13:00,氹仔舊城及馬場區,Cidade & Hipódromo da Taipa,Taipa & Cotai,7403,3542218.0,66570.0,28.42,0.507
2026,7,13,13:00,路環區,Coloane,Coloane,2880,3542218.0,11693.0,4.99,2.988
2026,7,13,13:00,北安及大潭山區,Pac On & Taipa Grande,Taipa & Cotai,7696,3542218.0,66570.0,28.42,0.507
2026,7,13,13:00,青洲區,Ilha Verde,Macau Peninsula,580,3542218.0,155940.0,66.58,1.577
2026,7,13,13:00,南西灣及主教山區,Praia Grande & Penha,Macau Peninsula,1416,3542218.0,155940.0,66.58,1.577
2026,7,13,13:00,海洋及小潭山區,Jardins do Oceano & Taipa Pequena,Taipa & Cotai,999,3542218.0,66570.0,28.42,0.507
2026,7,13,13:00,東望洋區(松山區),Ferreira do Amaral (Guia),Macau Peninsula,524,3542218.0,155940.0,66.58,1.577
2026,7,13,13:00,大學及北安灣區,Universidade & Baía de Pac On,Taipa & Cotai,464,3542218.0,66570.0,28.42,0.507
2026,7,14,14:00,新橋區,Barca,Macau Peninsula,2121,3542218.0,155940.0,66.58,1.577
2026,7,14,14:00,中區,Baixa de Macau,Macau Peninsula,16615,3542218.0,155940.0,66.58,1.577
2026,7,14,14:00,氹仔中心區,Baixa da Taipa,Taipa & Cotai,4737,3542218.0,66570.0,28.42,0.507
2026,7,14,14:00,台山區,Tamagnini Barbosa,Macau Peninsula,3758,3542218.0,155940.0,66.58,1.577
2026,7,14,14:00,黑沙環新填海區,Novos Aterros da Areia Preta,Macau Peninsula,2216,3542218.0,155940.0,66.58,1.577
2026,7,14,14:00,望廈及水塘區,Móng Há & Reservatório,Macau Peninsula,1899,3542218.0,155940.0,66.58,1.577
2026,7,14,14:00,外港及南灣湖新填海區,Novos Aterros do Porto Exterior & Aterros da Baía da Praia Grande,Macau Peninsula,17899,3542218.0,155940.0,66.58,1.577
2026,7,14,14:00,路氹填海區,COTAI Reclamation Area,Taipa & Cotai,76441,3542218.0,66570.0,28.42,0.507
2026,7,14,14:00,黑沙環及祐漢區,Areia Preta & Iao Hon,Macau Peninsula,7608,3542218.0,155940.0,66.58,1.577
2026,7,14,14:00,下環區,Barra/Manduco,Macau Peninsula,3211,3542218.0,155940.0,66.58,1.577
2026,7,14,14:00,荷蘭園區,Conselheiro Ferreira de Almeida,Macau Peninsula,1518,3542218.0,155940.0,66.58,1.577
2026,7,14,14:00,林茂塘區,Doca do Lamau,Macau Peninsula,889,3542218.0,155940.0,66.58,1.577
2026,7,14,14:00,沙梨頭及大三巴區,Patane & São Paulo,Macau Peninsula,6351,3542218.0,155940.0,66.58,1.577
2026,7,14,14:00,新口岸區,Zona de Aterros do Porto Exterior,Macau Peninsula,14746,3542218.0,155940.0,66.58,1.577
2026,7,14,14:00,高士德及雅廉訪區,Horta e Costa & Ouvidor Arriaga,Macau Peninsula,980,3542218.0,155940.0,66.58,1.577
2026,7,14,14:00,筷子基區,Fai Chi Kei,Macau Peninsula,917,3542218.0,155940.0,66.58,1.577
2026,7,14,14:00,氹仔舊城及馬場區,Cidade & Hipódromo da Taipa,Taipa & Cotai,9309,3542218.0,66570.0,28.42,0.507
2026,7,14,14:00,路環區,Coloane,Coloane,2855,3542218.0,11693.0,4.99,2.988
2026,7,14,14:00,北安及大潭山區,Pac On & Taipa Grande,Taipa & Cotai,7641,3542218.0,66570.0,28.42,0.507
2026,7,14,14:00,青洲區,Ilha Verde,Macau Peninsula,634,3542218.0,155940.0,66.58,1.577
2026,7,14,14:00,南西灣及主教山區,Praia Grande & Penha,Macau Peninsula,1185,3542218.0,155940.0,66.58,1.577
2026,7,14,14:00,海洋及小潭山區,Jardins do Oceano & Taipa Pequena,Taipa & Cotai,1007,3542218.0,66570.0,28.42,0.507
2026,7,14,14:00,東望洋區(松山區),Ferreira do Amaral (Guia),Macau Peninsula,481,3542218.0,155940.0,66.58,1.577
2026,7,14,14:00,大學及北安灣區,Universidade & Baía de Pac On,Taipa & Cotai,388,3542218.0,66570.0,28.42,0.507
2026,7,15,15:00,新橋區,Barca,Macau Peninsula,2163,3542218.0,155940.0,66.58,1.577
2026,7,15,15:00,中區,Baixa de Macau,Macau Peninsula,17575,3542218.0,155940.0,66.58,1.577
2026,7,15,15:00,氹仔中心區,Baixa da Taipa,Taipa & Cotai,4675,3542218.0,66570.0,28.42,0.507
2026,7,15,15:00,台山區,Tamagnini Barbosa,Macau Peninsula,3467,3542218.0,155940.0,66.58,1.577
2026,7,15,15:00,黑沙環新填海區,Novos Aterros da Areia Preta,Macau Peninsula,2127,3542218.0,155940.0,66.58,1.577
2026,7,15,15:00,望廈及水塘區,Móng Há & Reservatório,Macau Peninsula,1813,3542218.0,155940.0,66.58,1.577
2026,7,15,15:00,外港及南灣湖新填海區,Novos Aterros do Porto Exterior & Aterros da Baía da Praia Grande,Macau Peninsula,19746,3542218.0,155940.0,66.58,1.577
2026,7,15,15:00,路氹填海區,COTAI Reclamation Area,Taipa & Cotai,81645,3542218.0,66570.0,28.42,0.507
2026,7,15,15:00,黑沙環及祐漢區,Areia Preta & Iao Hon,Macau Peninsula,6820,3542218.0,155940.0,66.58,1.577
2026,7,15,15:00,下環區,Barra/Manduco,Macau Peninsula,3156,3542218.0,155940.0,66.58,1.577
2026,7,15,15:00,荷蘭園區,Conselheiro Ferreira de Almeida,Macau Peninsula,1596,3542218.0,155940.0,66.58,1.577
2026,7,15,15:00,林茂塘區,Doca do Lamau,Macau Peninsula,819,3542218.0,155940.0,66.58,1.577
2026,7,15,15:00,沙梨頭及大三巴區,Patane & São Paulo,Macau Peninsula,6645,3542218.0,155940.0,66.58,1.577
2026,7,15,15:00,新口岸區,Zona de Aterros do Porto Exterior,Macau Peninsula,12460,3542218.0,155940.0,66.58,1.577
2026,7,15,15:00,高士德及雅廉訪區,Horta e Costa & Ouvidor Arriaga,Macau Peninsula,932,3542218.0,155940.0,66.58,1.577
2026,7,15,15:00,筷子基區,Fai Chi Kei,Macau Peninsula,791,3542218.0,155940.0,66.58,1.577
2026,7,15,15:00,氹仔舊城及馬場區,Cidade & Hipódromo da Taipa,Taipa & Cotai,10192,3542218.0,66570.0,28.42,0.507
2026,7,15,15:00,路環區,Coloane,Coloane,3016,3542218.0,11693.0,4.99,2.988
2026,7,15,15:00,北安及大潭山區,Pac On & Taipa Grande,Taipa & Cotai,7259,3542218.0,66570.0,28.42,0.507
2026,7,15,15:00,青洲區,Ilha Verde,Macau Peninsula,527,3542218.0,155940.0,66.58,1.577
2026,7,15,15:00,南西灣及主教山區,Praia Grande & Penha,Macau Peninsula,1197,3542218.0,155940.0,66.58,1.577
2026,7,15,15:00,海洋及小潭山區,Jardins do Oceano & Taipa Pequena,Taipa & Cotai,1062,3542218.0,66570.0,28.42,0.507
2026,7,15,15:00,東望洋區(松山區),Ferreira do Amaral (Guia),Macau Peninsula,495,3542218.0,155940.0,66.58,1.577
2026,7,15,15:00,大學及北安灣區,Universidade & Baía de Pac On,Taipa & Cotai,430,3542218.0,66570.0,28.42,0.507
2026,7,16,16:00,新橋區,Barca,Macau Peninsula,2079,3542218.0,155940.0,66.58,1.577
2026,7,16,16:00,中區,Baixa de Macau,Macau Peninsula,17272,3542218.0,155940.0,66.58,1.577
2026,7,16,16:00,氹仔中心區,Baixa da Taipa,Taipa & Cotai,4410,3542218.0,66570.0,28.42,0.507
2026,7,16,16:00,台山區,Tamagnini Barbosa,Macau Peninsula,3277,3542218.0,155940.0,66.58,1.577
2026,7,16,16:00,黑沙環新填海區,Novos Aterros da Areia Preta,Macau Peninsula,2004,3542218.0,155940.0,66.58,1.577
2026,7,16,16:00,望廈及水塘區,Móng Há & Reservatório,Macau Peninsula,1693,3542218.0,155940.0,66.58,1.577
2026,7,16,16:00,外港及南灣湖新填海區,Novos Aterros do Porto Exterior & Aterros da Baía da Praia Grande,Macau Peninsula,20159,3542218.0,155940.0,66.58,1.577
2026,7,16,16:00,路氹填海區,COTAI Reclamation Area,Taipa & Cotai,87551,3542218.0,66570.0,28.42,0.507
2026,7,16,16:00,黑沙環及祐漢區,Areia Preta & Iao Hon,Macau Peninsula,6386,3542218.0,155940.0,66.58,1.577
2026,7,16,16:00,下環區,Barra/Manduco,Macau Peninsula,2911,3542218.0,155940.0,66.58,1.577
2026,7,16,16:00,荷蘭園區,Conselheiro Ferreira de Almeida,Macau Peninsula,1600,3542218.0,155940.0,66.58,1.577
2026,7,16,16:00,林茂塘區,Doca do Lamau,Macau Peninsula,815,3542218.0,155940.0,66.58,1.577
2026,7,16,16:00,沙梨頭及大三巴區,Patane & São Paulo,Macau Peninsula,6350,3542218.0,155940.0,66.58,1.577
2026,7,16,16:00,新口岸區,Zona de Aterros do Porto Exterior,Macau Peninsula,11898,3542218.0,155940.0,66.58,1.577
2026,7,16,16:00,高士德及雅廉訪區,Horta e Costa & Ouvidor Arriaga,Macau Peninsula,857,3542218.0,155940.0,66.58,1.577
2026,7,16,16:00,筷子基區,Fai Chi Kei,Macau Peninsula,690,3542218.0,155940.0,66.58,1.577
2026,7,16,16:00,氹仔舊城及馬場區,Cidade & Hipódromo da Taipa,Taipa & Cotai,9402,3542218.0,66570.0,28.42,0.507
2026,7,16,16:00,路環區,Coloane,Coloane,3093,3542218.0,11693.0,4.99,2.988
2026,7,16,16:00,北安及大潭山區,Pac On & Taipa Grande,Taipa & Cotai,7069,3542218.0,66570.0,28.42,0.507
2026,7,16,16:00,青洲區,Ilha Verde,Macau Peninsula,512,3542218.0,155940.0,66.58,1.577
2026,7,16,16:00,南西灣及主教山區,Praia Grande & Penha,Macau Peninsula,1254,3542218.0,155940.0,66.58,1.577
2026,7,16,16:00,海洋及小潭山區,Jardins do Oceano & Taipa Pequena,Taipa & Cotai,1016,3542218.0,66570.0,28.42,0.507
2026,7,16,16:00,東望洋區(松山區),Ferreira do Amaral (Guia),Macau Peninsula,528,3542218.0,155940.0,66.58,1.577
2026,7,16,16:00,大學及北安灣區,Universidade & Baía de Pac On,Taipa & Cotai,441,3542218.0,66570.0,28.42,0.507
2026,7,17,17:00,新橋區,Barca,Macau Peninsula,1945,3542218.0,155940.0,66.58,1.577
2026,7,17,17:00,中區,Baixa de Macau,Macau Peninsula,15943,3542218.0,155940.0,66.58,1.577
2026,7,17,17:00,氹仔中心區,Baixa da Taipa,Taipa & Cotai,4212,3542218.0,66570.0,28.42,0.507
2026,7,17,17:00,台山區,Tamagnini Barbosa,Macau Peninsula,3198,3542218.0,155940.0,66.58,1.577
2026,7,17,17:00,黑沙環新填海區,Novos Aterros da Areia Preta,Macau Peninsula,1980,3542218.0,155940.0,66.58,1.577
2026,7,17,17:00,望廈及水塘區,Móng Há & Reservatório,Macau Peninsula,1574,3542218.0,155940.0,66.58,1.577
2026,7,17,17:00,外港及南灣湖新填海區,Novos Aterros do Porto Exterior & Aterros da Baía da Praia Grande,Macau Peninsula,19292,3542218.0,155940.0,66.58,1.577
2026,7,17,17:00,路氹填海區,COTAI Reclamation Area,Taipa & Cotai,91533,3542218.0,66570.0,28.42,0.507
2026,7,17,17:00,黑沙環及祐漢區,Areia Preta & Iao Hon,Macau Peninsula,6141,3542218.0,155940.0,66.58,1.577
2026,7,17,17:00,下環區,Barra/Manduco,Macau Peninsula,2747,3542218.0,155940.0,66.58,1.577
2026,7,17,17:00,荷蘭園區,Conselheiro Ferreira de Almeida,Macau Peninsula,1565,3542218.0,155940.0,66.58,1.577
